NA;NA;NA;NA;NA;NA;NA;"RL_xmag_median";NA;NA;NA;"RL_xmag_median";NA;NA;NA;"RL_xmag_median";NA;"RL_xmag_median";"RL_xmag_median";"RL_xmag_median";"RL_xmag_median";NA;NA;NA;NA;NA;NA;NA;NA;NA;"RL_xmag_median";NA;"RL_xmag_median";NA;NA;NA;"RL_xmag_median";"RL_xmag_median";"RL_xmag_median";"RL_xmag_median";"RL_xmag_median";"RL_xmag_median";"RL_xmag_median";"RL_xmag_median";"RL_xmag_median";"RL_xmag_median";NA;"RL_xmag_median";"RL_xmag_median";"RL_xmag_median";"RL_xmag_median";NA;"RL_xmag_median";NA;NA;"RL_xmag_median";NA;NA;NA;"RL_xmag_median";NA;NA;"RL_xmag_median";"RL_xmag_median";"RL_xmag_median";"RL_xmag_median";"RL_xmag_median";NA;NA;"RL_xmag_median";NA;NA;NA;"RL_xmag_median";"RL_xmag_median";NA;"RL_xmag_median";"RL_xmag_median";"RL_xmag_median";"RL_xmag_median";"RL_xmag_median";"RL_xmag_median";"RL_xmag_median";NA;NA;NA;"RL_xmag_median";NA;"RL_xmag_median";NA;"RL_xmag_median";NA;"RL_xmag_median";NA;"RL_xmag_median";NA;NA;NA;"RL_xmag_median";"RL_xmag_median";"RL_xmag_median";NA;"RL_xmag_median";NA;"RL_xmag_median";"RL_xmag_median";NA;NA;NA;"RL_xmag_median";"RL_xmag_median";"RL_xmag_median";"RL_xmag_median";"RL_xmag_median";"RL_xmag_median";"RL_xmag_median";NA;"RL_xmag_median";NA;NA;"RL_xmag_median";"RL_xmag_median";"RL_xmag_median";"RL_xmag_median";NA;NA;NA;NA;NA;NA;NA;NA;"RL_xmag_median";NA;"RL_xmag_median";NA;"RL_xmag_median";NA;"RL_xmag_median";NA;"RL_xmag_median";NA;"RL_xmag_median";NA;NA;NA;NA;"RL_xmag_median";NA;"RL_xmag_median";"RL_xmag_median";"RL_xmag_median";"RL_xmag_median";"RL_xmag_median";NA;NA;"RL_xmag_median";NA;"RL_xmag_median";NA;"RL_xmag_median";"RL_xmag_median";"RL_xmag_median";"RL_xmag_median";"RL_xmag_median";"RL_xmag_median";NA;"RL_xmag_median";"RL_xmag_median";"RL_xmag_median";"RL_xmag_median"
NA;NA;NA;NA;"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";NA;NA;NA;NA;NA;NA;NA;NA;"RL_ymag_median";NA;"RL_ymag_median";NA;NA;NA;NA;NA;NA;"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";NA;NA;"RL_ymag_median";NA;"RL_ymag_median";NA;NA;"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";NA;NA;NA;"RL_ymag_median";"RL_ymag_median";NA;"RL_ymag_median";NA;"RL_ymag_median";"RL_ymag_median";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"RL_ymag_median";NA;NA;"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";NA;NA;"RL_ymag_median";NA;"RL_ymag_median";NA;NA;NA;NA;NA;"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";NA;"RL_ymag_median";NA;NA;"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";NA;"RL_ymag_median";NA;"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";NA;"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";NA;"RL_ymag_median";NA;NA;NA;"RL_ymag_median";NA;"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";NA;NA;"RL_ymag_median";NA;"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";NA;"RL_ymag_median";NA;"RL_ymag_median";NA;"RL_ymag_median";"RL_ymag_median";NA;NA;NA;"RL_ymag_median";NA;NA;"RL_ymag_median";NA;"RL_ymag_median";NA;NA;"RL_ymag_median";"RL_ymag_median";"RL_ymag_median";NA;"RL_ymag_median";NA;NA;"RL_ymag_median";"RL_ymag_median";NA
NA;"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";NA;NA;NA;NA;"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";NA;NA;NA;"RL_zmag_median";NA;NA;NA;NA;"RL_zmag_median";"RL_zmag_median";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";NA;NA;NA;NA;"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";NA;"RL_zmag_median";NA;NA;NA;"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";NA;"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";NA;"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";NA;NA;"RL_zmag_median";NA;NA;"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";NA;NA;"RL_zmag_median";"RL_zmag_median";NA;NA;NA;"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";NA;NA;NA;"RL_zmag_median";NA;NA;NA;NA;NA;"RL_zmag_median";NA;"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";NA;NA;NA;NA;"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";NA;"RL_zmag_median";NA;NA;NA;"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";NA;"RL_zmag_median";NA;NA;"RL_zmag_median";"RL_zmag_median";"RL_zmag_median";NA;"RL_zmag_median";NA;NA;NA;NA;"RL_zmag_median";NA;NA;NA;"RL_zmag_median";"RL_zmag_median";NA;NA;NA;"RL_zmag_median";NA;NA;NA;"RL_zmag_median";NA;NA;NA;NA;NA
"LL_xacc_median";"LL_xacc_median";NA;"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";NA;"LL_xacc_median";"LL_xacc_median";NA;"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";NA;"LL_xacc_median";NA;NA;NA;NA;NA;NA;"LL_xacc_median";NA;"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";NA;NA;"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";NA;"LL_xacc_median";NA;"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";NA;"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";NA;NA;NA;NA;NA;NA;"LL_xacc_median";NA;"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";NA;"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";NA;"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";NA;"LL_xacc_median";NA;NA;NA;NA;NA;"LL_xacc_median";NA;"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";NA;NA;NA;NA;NA;"LL_xacc_median";NA;"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";NA;NA;NA;NA;"LL_xacc_median";NA;"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";NA;NA;NA;"LL_xacc_median";NA;"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";NA;"LL_xacc_median";NA;"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";NA;NA;"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";NA;"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";NA;"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";NA;"LL_xacc_median";NA;"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";NA;"LL_xacc_median";"LL_xacc_median";"LL_xacc_median";"LL_xacc_median"
"LL_yacc_median";NA;"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";NA;"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";NA;"LL_yacc_median";"LL_yacc_median";NA;NA;NA;NA;NA;NA;"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";NA;"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";NA;NA;"LL_yacc_median";"LL_yacc_median";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";NA;NA;NA;NA;NA;"LL_yacc_median";"LL_yacc_median";NA;NA;"LL_yacc_median";NA;"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";NA;NA;NA;NA;"LL_yacc_median";NA;NA;NA;"LL_yacc_median";NA;"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";NA;NA;NA;NA;NA;NA;NA;"LL_yacc_median";NA;"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";NA;NA;NA;NA;NA;NA;"LL_yacc_median";NA;"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";NA;NA;NA;NA;NA;"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";NA;NA;NA;NA;"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";NA;NA;NA;"LL_yacc_median";NA;"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";NA;NA;"LL_yacc_median";NA;"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";NA;NA;NA;"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";NA;NA;"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";"LL_yacc_median";NA
NA;NA;"LL_zacc_median";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LL_zacc_median";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LL_zacc_median";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LL_zacc_median";"LL_zacc_median";"LL_zacc_median";"LL_zacc_median";"LL_zacc_median";"LL_zacc_median";"LL_zacc_median";"LL_zacc_median";"LL_zacc_median";"LL_zacc_median";"LL_zacc_median";"LL_zacc_median";"LL_zacc_median";"LL_zacc_median";"LL_zacc_median";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;"LL_xgyro_median";"LL_xgyro_median";"LL_xgyro_median";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LL_xgyro_median";"LL_xgyro_median";"LL_xgyro_median";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LL_xgyro_median";"LL_xgyro_median";"LL_xgyro_median";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LL_xgyro_median";"LL_xgyro_median";"LL_xgyro_median";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LL_xgyro_median";"LL_xgyro_median";"LL_xgyro_median";NA;NA;NA;NA;"LL_xgyro_median";NA;NA;NA;NA;NA;"LL_xgyro_median";"LL_xgyro_median";"LL_xgyro_median";NA;NA;NA;NA;NA;NA;NA;NA;NA;"LL_xgyro_median";"LL_xgyro_median";"LL_xgyro_median";NA;NA;NA;NA;NA;NA;NA;NA;"LL_xgyro_median";"LL_xgyro_median";"LL_xgyro_median";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LL_xgyro_median";"LL_xgyro_median";"LL_xgyro_median";"LL_xgyro_median";"LL_xgyro_median";"LL_xgyro_median";"LL_xgyro_median";NA;NA;"LL_xgyro_median";"LL_xgyro_median";"LL_xgyro_median";"LL_xgyro_median";"LL_xgyro_median";"LL_xgyro_median";"LL_xgyro_median";"LL_xgyro_median";"LL_xgyro_median";"LL_xgyro_median";"LL_xgyro_median";"LL_xgyro_median";"LL_xgyro_median";"LL_xgyro_median";"LL_xgyro_median";NA;NA;NA;NA;NA;NA;NA;NA;NA;"LL_xgyro_median";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LL_ygyro_median";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LL_ygyro_median";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LL_ygyro_median";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LL_ygyro_median";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LL_ygyro_median";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LL_ygyro_median";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LL_ygyro_median";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;"LL_zgyro_median";"LL_zgyro_median";NA;NA;"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";NA;NA;"LL_zgyro_median";"LL_zgyro_median";NA;NA;NA;"LL_zgyro_median";NA;NA;"LL_zgyro_median";"LL_zgyro_median";NA;NA;"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";NA;NA;"LL_zgyro_median";"LL_zgyro_median";NA;NA;NA;"LL_zgyro_median";NA;"LL_zgyro_median";"LL_zgyro_median";NA;NA;"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";NA;NA;"LL_zgyro_median";"LL_zgyro_median";NA;NA;NA;"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";NA;NA;"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";NA;NA;"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";NA;NA;"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";NA;NA;"LL_zgyro_median";"LL_zgyro_median";NA;NA;"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";NA;"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";NA;"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";NA;NA;"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";NA;NA;"LL_zgyro_median";"LL_zgyro_median";NA;NA;NA;"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";NA;NA;"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";NA;NA;"LL_zgyro_median";NA;"LL_zgyro_median";"LL_zgyro_median";NA;NA;"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";NA;"LL_zgyro_median";"LL_zgyro_median";NA;"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";NA;NA;NA;NA;NA;"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";NA;NA;NA;"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";"LL_zgyro_median";NA;"LL_zgyro_median";NA;"LL_zgyro_median";NA;NA;"LL_zgyro_median";NA;"LL_zgyro_median";"LL_zgyro_median"
NA;NA;NA;NA;NA;NA;NA;"LL_xmag_median";"LL_xmag_median";"LL_xmag_median";"LL_xmag_median";"LL_xmag_median";NA;NA;NA;"LL_xmag_median";NA;"LL_xmag_median";"LL_xmag_median";"LL_xmag_median";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LL_xmag_median";NA;"LL_xmag_median";NA;NA;NA;"LL_xmag_median";"LL_xmag_median";"LL_xmag_median";"LL_xmag_median";"LL_xmag_median";"LL_xmag_median";"LL_xmag_median";"LL_xmag_median";"LL_xmag_median";"LL_xmag_median";NA;"LL_xmag_median";"LL_xmag_median";"LL_xmag_median";"LL_xmag_median";"LL_xmag_median";"LL_xmag_median";NA;NA;"LL_xmag_median";"LL_xmag_median";"LL_xmag_median";"LL_xmag_median";"LL_xmag_median";"LL_xmag_median";NA;"LL_xmag_median";"LL_xmag_median";NA;"LL_xmag_median";NA;NA;NA;"LL_xmag_median";NA;NA;NA;"LL_xmag_median";NA;"LL_xmag_median";NA;"LL_xmag_median";NA;"LL_xmag_median";NA;NA;"LL_xmag_median";NA;NA;NA;"LL_xmag_median";NA;"LL_xmag_median";NA;"LL_xmag_median";NA;"LL_xmag_median";NA;"LL_xmag_median";NA;NA;NA;"LL_xmag_median";NA;"LL_xmag_median";"LL_xmag_median";"LL_xmag_median";NA;"LL_xmag_median";"LL_xmag_median";"LL_xmag_median";"LL_xmag_median";"LL_xmag_median";"LL_xmag_median";NA;"LL_xmag_median";"LL_xmag_median";"LL_xmag_median";NA;"LL_xmag_median";NA;NA;NA;"LL_xmag_median";"LL_xmag_median";"LL_xmag_median";"LL_xmag_median";"LL_xmag_median";NA;NA;NA;NA;NA;NA;"LL_xmag_median";NA;"LL_xmag_median";NA;NA;NA;NA;NA;"LL_xmag_median";NA;"LL_xmag_median";NA;NA;NA;NA;"LL_xmag_median";NA;"LL_xmag_median";NA;NA;"LL_xmag_median";"LL_xmag_median";"LL_xmag_median";"LL_xmag_median";NA;NA;"LL_xmag_median";NA;"LL_xmag_median";NA;"LL_xmag_median";"LL_xmag_median";"LL_xmag_median";"LL_xmag_median";"LL_xmag_median";"LL_xmag_median";NA;"LL_xmag_median";"LL_xmag_median";"LL_xmag_median";"LL_xmag_median"
NA;NA;NA;NA;"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";NA;NA;NA;NA;NA;NA;NA;"LL_ymag_median";"LL_ymag_median";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LL_ymag_median";NA;NA;NA;NA;"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";NA;NA;NA;NA;NA;NA;NA;NA;"LL_ymag_median";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LL_ymag_median";NA;NA;"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";NA;NA;NA;"LL_ymag_median";"LL_ymag_median";NA;"LL_ymag_median";"LL_ymag_median";NA;"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";NA;"LL_ymag_median";NA;NA;"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";NA;NA;NA;"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";NA;"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";NA;NA;NA;NA;NA;"LL_ymag_median";NA;NA;NA;"LL_ymag_median";NA;NA;NA;"LL_ymag_median";"LL_ymag_median";NA;NA;"LL_ymag_median";NA;NA;"LL_ymag_median";"LL_ymag_median";NA;NA;"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";NA;NA;NA;"LL_ymag_median";NA;"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";"LL_ymag_median";NA;NA;"LL_ymag_median";"LL_ymag_median";NA;"LL_ymag_median";"LL_ymag_median";NA;"LL_ymag_median";"LL_ymag_median";NA
NA;NA;"LL_zmag_median";"LL_zmag_median";NA;NA;NA;NA;"LL_zmag_median";"LL_zmag_median";"LL_zmag_median";NA;NA;NA;"LL_zmag_median";NA;NA;NA;NA;"LL_zmag_median";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LL_zmag_median";"LL_zmag_median";"LL_zmag_median";"LL_zmag_median";"LL_zmag_median";"LL_zmag_median";"LL_zmag_median";"LL_zmag_median";"LL_zmag_median";"LL_zmag_median";"LL_zmag_median";"LL_zmag_median";"LL_zmag_median";"LL_zmag_median";"LL_zmag_median";"LL_zmag_median";"LL_zmag_median";"LL_zmag_median";"LL_zmag_median";"LL_zmag_median";"LL_zmag_median";"LL_zmag_median";"LL_zmag_median";"LL_zmag_median";"LL_zmag_median";NA;"LL_zmag_median";NA;"LL_zmag_median";"LL_zmag_median";NA;"LL_zmag_median";"LL_zmag_median";"LL_zmag_median";"LL_zmag_median";NA;"LL_zmag_median";"LL_zmag_median";"LL_zmag_median";"LL_zmag_median";NA;"LL_zmag_median";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LL_zmag_median";NA;NA;NA;NA;NA;NA;"LL_zmag_median";NA;"LL_zmag_median";"LL_zmag_median";NA;NA;NA;NA;NA;"LL_zmag_median";NA;NA;NA;NA;NA;NA;NA;"LL_zmag_median";NA;"LL_zmag_median";NA;NA;NA;NA;"LL_zmag_median";NA;NA;NA;NA;NA;NA;"LL_zmag_median";NA;"LL_zmag_median";"LL_zmag_median";NA;NA;NA;"LL_zmag_median";NA;NA;NA;"LL_zmag_median";NA;NA;NA;"LL_zmag_median";NA;NA;NA;NA;NA
NA;NA;NA;"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";NA;"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";NA;"T_xacc_range";"T_xacc_range";NA;NA;NA;"T_xacc_range";NA;NA;"T_xacc_range";"T_xacc_range";NA;"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";NA;NA;"T_xacc_range";NA;NA;"T_xacc_range";"T_xacc_range";NA;"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";NA;NA;"T_xacc_range";"T_xacc_range";"T_xacc_range";NA;"T_xacc_range";"T_xacc_range";"T_xacc_range";NA;"T_xacc_range";"T_xacc_range";NA;"T_xacc_range";"T_xacc_range";NA;"T_xacc_range";"T_xacc_range";NA;"T_xacc_range";"T_xacc_range";NA;"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";NA;"T_xacc_range";"T_xacc_range";NA;"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";NA;"T_xacc_range";NA;"T_xacc_range";"T_xacc_range";NA;"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";NA;"T_xacc_range";NA;NA;"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range";"T_xacc_range"
